name,year,month,avg_crowd_level
Dollywood,2020,Apr,NA
Dollywood,2020,May,NA
Dollywood,2020,Jun,58
Dollywood,2020,Jul,61
Dollywood,2020,Aug,48
Dollywood,2020,Sep,55
Dollywood,2020,Oct,75
Dollywood,2020,Nov,70
Dollywood,2020,Dec,67
Dollywood,2019,Jan,NA
Dollywood,2019,Feb,NA
Dollywood,2019,Mar,69
Dollywood,2019,Apr,49
Dollywood,2019,May,39
Dollywood,2019,Jun,45
Dollywood,2019,Jul,51
Dollywood,2019,Aug,36
Dollywood,2019,Sep,36
Dollywood,2019,Oct,39
Dollywood,2019,Nov,35
Dollywood,2019,Dec,38
Dollywood,2018,Jan,NA
Dollywood,2018,Feb,NA
Dollywood,2018,Mar,NA
Dollywood,2018,Apr,NA
Dollywood,2018,May,49
Dollywood,2018,Jun,44
Dollywood,2018,Jul,46
Dollywood,2018,Aug,38
Dollywood,2018,Sep,20
Dollywood,2018,Oct,26
Dollywood,2018,Nov,37
Dollywood,2018,Dec,26
Phantasialand,2025,Jan,67
Phantasialand,2025,Feb,NA
Phantasialand,2025,Mar,NA
Phantasialand,2025,Apr,NA
Phantasialand,2025,May,NA
Phantasialand,2025,Jun,NA
Phantasialand,2025,Jul,NA
Phantasialand,2025,Aug,NA
Phantasialand,2025,Sep,NA
Phantasialand,2025,Oct,NA
Phantasialand,2025,Nov,NA
Phantasialand,2025,Dec,NA
Phantasialand,2024,Jan,60
Phantasialand,2024,Feb,NA
Phantasialand,2024,Mar,91
Phantasialand,2024,Apr,40
Phantasialand,2024,May,57
Phantasialand,2024,Jun,55
Phantasialand,2024,Jul,77
Phantasialand,2024,Aug,83
Phantasialand,2024,Sep,40
Phantasialand,2024,Oct,41
Phantasialand,2024,Nov,42
Phantasialand,2024,Dec,72
Phantasialand,2023,Jan,70
Phantasialand,2023,Feb,NA
Phantasialand,2023,Mar,NA
Phantasialand,2023,Apr,52
Phantasialand,2023,May,55
Phantasialand,2023,Jun,54
Phantasialand,2023,Jul,47
Phantasialand,2023,Aug,53
Phantasialand,2023,Sep,36
Phantasialand,2023,Oct,19
Phantasialand,2023,Nov,33
Phantasialand,2023,Dec,60
Phantasialand,2022,Jan,25
Phantasialand,2022,Feb,NA
Phantasialand,2022,Mar,NA
Phantasialand,2022,Apr,32
Phantasialand,2022,May,23
Phantasialand,2022,Jun,29
Phantasialand,2022,Jul,33
Phantasialand,2022,Aug,54
Phantasialand,2022,Sep,19
Phantasialand,2022,Oct,20
Phantasialand,2022,Nov,22
Phantasialand,2022,Dec,44
Phantasialand,2021,Jan,NA
Phantasialand,2021,Feb,NA
Phantasialand,2021,Mar,NA
Phantasialand,2021,Apr,NA
Phantasialand,2021,May,NA
Phantasialand,2021,Jun,42
Phantasialand,2021,Jul,58
Phantasialand,2021,Aug,67
Phantasialand,2021,Sep,41
Phantasialand,2021,Oct,25
Phantasialand,2021,Nov,7
Phantasialand,2021,Dec,17
Phantasialand,2020,Jan,64
Phantasialand,2020,Feb,NA
Phantasialand,2020,Mar,NA
Phantasialand,2020,Apr,NA
Phantasialand,2020,May,51
Phantasialand,2020,Jun,38
Phantasialand,2020,Jul,67
Phantasialand,2020,Aug,59
Phantasialand,2020,Sep,34
Phantasialand,2020,Oct,20
Phantasialand,2020,Nov,33
Phantasialand,2020,Dec,NA
Phantasialand,2019,Jan,NA
Phantasialand,2019,Feb,NA
Phantasialand,2019,Mar,NA
Phantasialand,2019,Apr,NA
Phantasialand,2019,May,NA
Phantasialand,2019,Jun,49
Phantasialand,2019,Jul,46
Phantasialand,2019,Aug,79
Phantasialand,2019,Sep,36
Phantasialand,2019,Oct,42
Phantasialand,2019,Nov,42
Phantasialand,2019,Dec,41
California's Great America,2025,Jan,69
California's Great America,2025,Feb,NA
California's Great America,2025,Mar,NA
California's Great America,2025,Apr,NA
California's Great America,2025,May,NA
California's Great America,2025,Jun,NA
California's Great America,2025,Jul,NA
California's Great America,2025,Aug,NA
California's Great America,2025,Sep,NA
California's Great America,2025,Oct,NA
California's Great America,2025,Nov,NA
California's Great America,2025,Dec,NA
California's Great America,2024,Jan,NA
California's Great America,2024,Feb,NA
California's Great America,2024,Mar,50
California's Great America,2024,Apr,57
California's Great America,2024,May,66
California's Great America,2024,Jun,47
California's Great America,2024,Jul,36
California's Great America,2024,Aug,54
California's Great America,2024,Sep,39
California's Great America,2024,Oct,53
California's Great America,2024,Nov,91
California's Great America,2024,Dec,71
California's Great America,2023,Jan,33
California's Great America,2023,Feb,36
California's Great America,2023,Mar,29
California's Great America,2023,Apr,70
California's Great America,2023,May,73
California's Great America,2023,Jun,43
California's Great America,2023,Jul,47
California's Great America,2023,Aug,47
California's Great America,2023,Sep,44
California's Great America,2023,Oct,61
California's Great America,2023,Nov,49
California's Great America,2023,Dec,66
California's Great America,2022,Jan,57
California's Great America,2022,Feb,NA
California's Great America,2022,Mar,73
California's Great America,2022,Apr,75
California's Great America,2022,May,80
California's Great America,2022,Jun,68
California's Great America,2022,Jul,71
California's Great America,2022,Aug,60
California's Great America,2022,Sep,52
California's Great America,2022,Oct,80
California's Great America,2022,Nov,38
California's Great America,2022,Dec,53
California's Great America,2021,Jan,NA
California's Great America,2021,Feb,NA
California's Great America,2021,Mar,NA
California's Great America,2021,Apr,NA
California's Great America,2021,May,86
California's Great America,2021,Jun,98
California's Great America,2021,Jul,94
California's Great America,2021,Aug,93
California's Great America,2021,Sep,47
California's Great America,2021,Oct,75
California's Great America,2021,Nov,44
California's Great America,2021,Dec,46
California's Great America,2020,Jan,NA
California's Great America,2020,Feb,NA
California's Great America,2020,Mar,NA
California's Great America,2020,Apr,NA
California's Great America,2020,May,NA
California's Great America,2020,Jun,NA
California's Great America,2020,Jul,NA
California's Great America,2020,Aug,NA
California's Great America,2020,Sep,NA
California's Great America,2020,Oct,NA
California's Great America,2020,Nov,NA
California's Great America,2020,Dec,NA
California's Great America,2019,Jan,NA
California's Great America,2019,Feb,NA
California's Great America,2019,Mar,32
California's Great America,2019,Apr,24
California's Great America,2019,May,27
California's Great America,2019,Jun,35
California's Great America,2019,Jul,30
California's Great America,2019,Aug,43
California's Great America,2019,Sep,36
California's Great America,2019,Oct,20
California's Great America,2019,Nov,5
California's Great America,2019,Dec,42
California's Great America,2018,Jan,NA
California's Great America,2018,Feb,NA
California's Great America,2018,Mar,NA
California's Great America,2018,Apr,NA
California's Great America,2018,May,NA
California's Great America,2018,Jun,NA
California's Great America,2018,Jul,44
California's Great America,2018,Aug,64
California's Great America,2018,Sep,30
California's Great America,2018,Oct,61
California's Great America,2018,Nov,NA
California's Great America,2018,Dec,43
Canada's Wonderland,2025,Jan,48
Canada's Wonderland,2025,Feb,NA
Canada's Wonderland,2025,Mar,NA
Canada's Wonderland,2025,Apr,NA
Canada's Wonderland,2025,May,NA
Canada's Wonderland,2025,Jun,NA
Canada's Wonderland,2025,Jul,NA
Canada's Wonderland,2025,Aug,NA
Canada's Wonderland,2025,Sep,NA
Canada's Wonderland,2025,Oct,NA
Canada's Wonderland,2025,Nov,NA
Canada's Wonderland,2025,Dec,NA
Canada's Wonderland,2024,Jan,62
Canada's Wonderland,2024,Feb,NA
Canada's Wonderland,2024,Mar,NA
Canada's Wonderland,2024,Apr,NA
Canada's Wonderland,2024,May,33
Canada's Wonderland,2024,Jun,49
Canada's Wonderland,2024,Jul,54
Canada's Wonderland,2024,Aug,69
Canada's Wonderland,2024,Sep,52
Canada's Wonderland,2024,Oct,46
Canada's Wonderland,2024,Nov,41
Canada's Wonderland,2024,Dec,39
Canada's Wonderland,2023,Jan,NA
Canada's Wonderland,2023,Feb,NA
Canada's Wonderland,2023,Mar,NA
Canada's Wonderland,2023,Apr,NA
Canada's Wonderland,2023,May,32
Canada's Wonderland,2023,Jun,47
Canada's Wonderland,2023,Jul,47
Canada's Wonderland,2023,Aug,69
Canada's Wonderland,2023,Sep,60
Canada's Wonderland,2023,Oct,39
Canada's Wonderland,2023,Nov,16
Canada's Wonderland,2023,Dec,51
Canada's Wonderland,2022,Jan,NA
Canada's Wonderland,2022,Feb,NA
Canada's Wonderland,2022,Mar,NA
Canada's Wonderland,2022,Apr,93
Canada's Wonderland,2022,May,48
Canada's Wonderland,2022,Jun,59
Canada's Wonderland,2022,Jul,59
Canada's Wonderland,2022,Aug,71
Canada's Wonderland,2022,Sep,54
Canada's Wonderland,2022,Oct,46
Canada's Wonderland,2022,Nov,26
Canada's Wonderland,2022,Dec,34
Canada's Wonderland,2021,Jan,NA
Canada's Wonderland,2021,Feb,NA
Canada's Wonderland,2021,Mar,NA
Canada's Wonderland,2021,Apr,NA
Canada's Wonderland,2021,May,NA
Canada's Wonderland,2021,Jun,NA
Canada's Wonderland,2021,Jul,52
Canada's Wonderland,2021,Aug,70
Canada's Wonderland,2021,Sep,83
Canada's Wonderland,2021,Oct,39
Canada's Wonderland,2021,Nov,18
Canada's Wonderland,2021,Dec,12
Canada's Wonderland,2020,Jan,NA
Canada's Wonderland,2020,Feb,NA
Canada's Wonderland,2020,Mar,NA
Canada's Wonderland,2020,Apr,NA
Canada's Wonderland,2020,May,NA
Canada's Wonderland,2020,Jun,NA
Canada's Wonderland,2020,Jul,NA
Canada's Wonderland,2020,Aug,NA
Canada's Wonderland,2020,Sep,NA
Canada's Wonderland,2020,Oct,NA
Canada's Wonderland,2020,Nov,NA
Canada's Wonderland,2020,Dec,NA
Canada's Wonderland,2019,Jan,NA
Canada's Wonderland,2019,Feb,NA
Canada's Wonderland,2019,Mar,NA
Canada's Wonderland,2019,Apr,NA
Canada's Wonderland,2019,May,25
Canada's Wonderland,2019,Jun,43
Canada's Wonderland,2019,Jul,43
Canada's Wonderland,2019,Aug,66
Canada's Wonderland,2019,Sep,59
Canada's Wonderland,2019,Oct,24
Canada's Wonderland,2019,Nov,9
Canada's Wonderland,2019,Dec,1
Canada's Wonderland,2018,Jan,NA
Canada's Wonderland,2018,Feb,NA
Canada's Wonderland,2018,Mar,NA
Canada's Wonderland,2018,Apr,NA
Canada's Wonderland,2018,May,NA
Canada's Wonderland,2018,Jun,NA
Canada's Wonderland,2018,Jul,43
Canada's Wonderland,2018,Aug,59
Canada's Wonderland,2018,Sep,54
Canada's Wonderland,2018,Oct,19
Canada's Wonderland,2018,Nov,NA
Canada's Wonderland,2018,Dec,NA
Carowinds,2025,Jan,75
Carowinds,2025,Feb,NA
Carowinds,2025,Mar,NA
Carowinds,2025,Apr,NA
Carowinds,2025,May,NA
Carowinds,2025,Jun,NA
Carowinds,2025,Jul,NA
Carowinds,2025,Aug,NA
Carowinds,2025,Sep,NA
Carowinds,2025,Oct,NA
Carowinds,2025,Nov,NA
Carowinds,2025,Dec,NA
Carowinds,2024,Jan,NA
Carowinds,2024,Feb,NA
Carowinds,2024,Mar,47
Carowinds,2024,Apr,78
Carowinds,2024,May,62
Carowinds,2024,Jun,22
Carowinds,2024,Jul,23
Carowinds,2024,Aug,34
Carowinds,2024,Sep,50
Carowinds,2024,Oct,82
Carowinds,2024,Nov,56
Carowinds,2024,Dec,65
Carowinds,2023,Jan,20
Carowinds,2023,Feb,35
Carowinds,2023,Mar,50
Carowinds,2023,Apr,82
Carowinds,2023,May,71
Carowinds,2023,Jun,41
Carowinds,2023,Jul,27
Carowinds,2023,Aug,21
Carowinds,2023,Sep,42
Carowinds,2023,Oct,67
Carowinds,2023,Nov,19
Carowinds,2023,Dec,NA
Carowinds,2022,Jan,44
Carowinds,2022,Feb,NA
Carowinds,2022,Mar,32
Carowinds,2022,Apr,35
Carowinds,2022,May,53
Carowinds,2022,Jun,54
Carowinds,2022,Jul,37
Carowinds,2022,Aug,38
Carowinds,2022,Sep,47
Carowinds,2022,Oct,64
Carowinds,2022,Nov,21
Carowinds,2022,Dec,49
Carowinds,2021,Jan,NA
Carowinds,2021,Feb,NA
Carowinds,2021,Mar,NA
Carowinds,2021,Apr,NA
Carowinds,2021,May,94
Carowinds,2021,Jun,78
Carowinds,2021,Jul,58
Carowinds,2021,Aug,45
Carowinds,2021,Sep,40
Carowinds,2021,Oct,59
Carowinds,2021,Nov,37
Carowinds,2021,Dec,41
Carowinds,2020,Jan,NA
Carowinds,2020,Feb,NA
Carowinds,2020,Mar,NA
Carowinds,2020,Apr,NA
Carowinds,2020,May,NA
Carowinds,2020,Jun,NA
Carowinds,2020,Jul,NA
Carowinds,2020,Aug,NA
Carowinds,2020,Sep,NA
Carowinds,2020,Oct,NA
Carowinds,2020,Nov,89
Carowinds,2020,Dec,88
Carowinds,2019,Jan,NA
Carowinds,2019,Feb,NA
Carowinds,2019,Mar,76
Carowinds,2019,Apr,65
Carowinds,2019,May,53
Carowinds,2019,Jun,67
Carowinds,2019,Jul,70
Carowinds,2019,Aug,61
Carowinds,2019,Sep,84
Carowinds,2019,Oct,85
Carowinds,2019,Nov,46
Carowinds,2019,Dec,56
Carowinds,2018,Jan,NA
Carowinds,2018,Feb,NA
Carowinds,2018,Mar,NA
Carowinds,2018,Apr,NA
Carowinds,2018,May,NA
Carowinds,2018,Jun,NA
Carowinds,2018,Jul,30
Carowinds,2018,Aug,44
Carowinds,2018,Sep,67
Carowinds,2018,Oct,33
Carowinds,2018,Nov,NA
Carowinds,2018,Dec,63
Kings Island,2024,Jan,NA
Kings Island,2024,Feb,NA
Kings Island,2024,Mar,NA
Kings Island,2024,Apr,77
Kings Island,2024,May,63
Kings Island,2024,Jun,34
Kings Island,2024,Jul,45
Kings Island,2024,Aug,36
Kings Island,2024,Sep,52
Kings Island,2024,Oct,86
Kings Island,2024,Nov,72
Kings Island,2024,Dec,51
Kings Island,2023,Jan,NA
Kings Island,2023,Feb,NA
Kings Island,2023,Mar,NA
Kings Island,2023,Apr,67
Kings Island,2023,May,62
Kings Island,2023,Jun,41
Kings Island,2023,Jul,40
Kings Island,2023,Aug,45
Kings Island,2023,Sep,72
Kings Island,2023,Oct,70
Kings Island,2023,Nov,54
Kings Island,2023,Dec,68
Kings Island,2022,Jan,NA
Kings Island,2022,Feb,NA
Kings Island,2022,Mar,NA
Kings Island,2022,Apr,60
Kings Island,2022,May,50
Kings Island,2022,Jun,35
Kings Island,2022,Jul,38
Kings Island,2022,Aug,38
Kings Island,2022,Sep,42
Kings Island,2022,Oct,79
Kings Island,2022,Nov,64
Kings Island,2022,Dec,58
Kings Island,2021,Jan,NA
Kings Island,2021,Feb,NA
Kings Island,2021,Mar,NA
Kings Island,2021,Apr,NA
Kings Island,2021,May,89
Kings Island,2021,Jun,55
Kings Island,2021,Jul,57
Kings Island,2021,Aug,56
Kings Island,2021,Sep,51
Kings Island,2021,Oct,74
Kings Island,2021,Nov,44
Kings Island,2021,Dec,65
Kings Island,2020,Jan,NA
Kings Island,2020,Feb,NA
Kings Island,2020,Mar,NA
Kings Island,2020,Apr,NA
Kings Island,2020,May,NA
Kings Island,2020,Jun,NA
Kings Island,2020,Jul,29
Kings Island,2020,Aug,62
Kings Island,2020,Sep,75
Kings Island,2020,Oct,83
Kings Island,2020,Nov,73
Kings Island,2020,Dec,NA
Kings Island,2019,Jan,NA
Kings Island,2019,Feb,NA
Kings Island,2019,Mar,NA
Kings Island,2019,Apr,30
Kings Island,2019,May,30
Kings Island,2019,Jun,37
Kings Island,2019,Jul,32
Kings Island,2019,Aug,40
Kings Island,2019,Sep,48
Kings Island,2019,Oct,69
Kings Island,2019,Nov,94
Kings Island,2019,Dec,92
Kings Island,2018,Jan,NA
Kings Island,2018,Feb,NA
Kings Island,2018,Mar,NA
Kings Island,2018,Apr,NA
Kings Island,2018,May,NA
Kings Island,2018,Jun,NA
Kings Island,2018,Jul,29
Kings Island,2018,Aug,33
Kings Island,2018,Sep,42
Kings Island,2018,Oct,37
Kings Island,2018,Nov,NA
Kings Island,2018,Dec,NA
Knott's Berry Farm,2025,Jan,39
Knott's Berry Farm,2025,Feb,33
Knott's Berry Farm,2025,Mar,40
Knott's Berry Farm,2025,Apr,NA
Knott's Berry Farm,2025,May,NA
Knott's Berry Farm,2025,Jun,NA
Knott's Berry Farm,2025,Jul,NA
Knott's Berry Farm,2025,Aug,NA
Knott's Berry Farm,2025,Sep,NA
Knott's Berry Farm,2025,Oct,NA
Knott's Berry Farm,2025,Nov,NA
Knott's Berry Farm,2025,Dec,NA
Knott's Berry Farm,2024,Jan,44
Knott's Berry Farm,2024,Feb,37
Knott's Berry Farm,2024,Mar,53
Knott's Berry Farm,2024,Apr,58
Knott's Berry Farm,2024,May,71
Knott's Berry Farm,2024,Jun,74
Knott's Berry Farm,2024,Jul,68
Knott's Berry Farm,2024,Aug,48
Knott's Berry Farm,2024,Sep,31
Knott's Berry Farm,2024,Oct,37
Knott's Berry Farm,2024,Nov,49
Knott's Berry Farm,2024,Dec,58
Knott's Berry Farm,2023,Jan,32
Knott's Berry Farm,2023,Feb,30
Knott's Berry Farm,2023,Mar,49
Knott's Berry Farm,2023,Apr,59
Knott's Berry Farm,2023,May,58
Knott's Berry Farm,2023,Jun,64
Knott's Berry Farm,2023,Jul,56
Knott's Berry Farm,2023,Aug,42
Knott's Berry Farm,2023,Sep,29
Knott's Berry Farm,2023,Oct,32
Knott's Berry Farm,2023,Nov,45
Knott's Berry Farm,2023,Dec,59
Knott's Berry Farm,2022,Jan,53
Knott's Berry Farm,2022,Feb,51
Knott's Berry Farm,2022,Mar,67
Knott's Berry Farm,2022,Apr,76
Knott's Berry Farm,2022,May,65
Knott's Berry Farm,2022,Jun,80
Knott's Berry Farm,2022,Jul,73
Knott's Berry Farm,2022,Aug,45
Knott's Berry Farm,2022,Sep,26
Knott's Berry Farm,2022,Oct,42
Knott's Berry Farm,2022,Nov,47
Knott's Berry Farm,2022,Dec,55
Knott's Berry Farm,2021,Jan,NA
Knott's Berry Farm,2021,Feb,NA
Knott's Berry Farm,2021,Mar,NA
Knott's Berry Farm,2021,Apr,NA
Knott's Berry Farm,2021,May,58
Knott's Berry Farm,2021,Jun,74
Knott's Berry Farm,2021,Jul,90
Knott's Berry Farm,2021,Aug,69
Knott's Berry Farm,2021,Sep,42
Knott's Berry Farm,2021,Oct,51
Knott's Berry Farm,2021,Nov,61
Knott's Berry Farm,2021,Dec,59
Knott's Berry Farm,2020,Jan,43
Knott's Berry Farm,2020,Feb,29
Knott's Berry Farm,2020,Mar,22
Knott's Berry Farm,2020,Apr,NA
Knott's Berry Farm,2020,May,NA
Knott's Berry Farm,2020,Jun,NA
Knott's Berry Farm,2020,Jul,NA
Knott's Berry Farm,2020,Aug,NA
Knott's Berry Farm,2020,Sep,NA
Knott's Berry Farm,2020,Oct,NA
Knott's Berry Farm,2020,Nov,NA
Knott's Berry Farm,2020,Dec,NA
Knott's Berry Farm,2019,Jan,NA
Knott's Berry Farm,2019,Feb,NA
Knott's Berry Farm,2019,Mar,47
Knott's Berry Farm,2019,Apr,51
Knott's Berry Farm,2019,May,45
Knott's Berry Farm,2019,Jun,65
Knott's Berry Farm,2019,Jul,57
Knott's Berry Farm,2019,Aug,38
Knott's Berry Farm,2019,Sep,27
Knott's Berry Farm,2019,Oct,28
Knott's Berry Farm,2019,Nov,39
Knott's Berry Farm,2019,Dec,40
Knott's Berry Farm,2018,Jan,NA
Knott's Berry Farm,2018,Feb,NA
Knott's Berry Farm,2018,Mar,NA
Knott's Berry Farm,2018,Apr,NA
Knott's Berry Farm,2018,May,NA
Knott's Berry Farm,2018,Jun,NA
Knott's Berry Farm,2018,Jul,49
Knott's Berry Farm,2018,Aug,28
Knott's Berry Farm,2018,Sep,22
Knott's Berry Farm,2018,Oct,14
Knott's Berry Farm,2018,Nov,34
Knott's Berry Farm,2018,Dec,43
Kings Dominion,2025,Jan,20
Kings Dominion,2025,Feb,NA
Kings Dominion,2025,Mar,NA
Kings Dominion,2025,Apr,NA
Kings Dominion,2025,May,NA
Kings Dominion,2025,Jun,NA
Kings Dominion,2025,Jul,NA
Kings Dominion,2025,Aug,NA
Kings Dominion,2025,Sep,NA
Kings Dominion,2025,Oct,NA
Kings Dominion,2025,Nov,NA
Kings Dominion,2025,Dec,NA
Kings Dominion,2024,Jan,NA
Kings Dominion,2024,Feb,NA
Kings Dominion,2024,Mar,68
Kings Dominion,2024,Apr,70
Kings Dominion,2024,May,56
Kings Dominion,2024,Jun,31
Kings Dominion,2024,Jul,29
Kings Dominion,2024,Aug,44
Kings Dominion,2024,Sep,52
Kings Dominion,2024,Oct,79
Kings Dominion,2024,Nov,82
Kings Dominion,2024,Dec,45
Kings Dominion,2023,Jan,18
Kings Dominion,2023,Feb,8
Kings Dominion,2023,Mar,50
Kings Dominion,2023,Apr,66
Kings Dominion,2023,May,64
Kings Dominion,2023,Jun,42
Kings Dominion,2023,Jul,36
Kings Dominion,2023,Aug,37
Kings Dominion,2023,Sep,47
Kings Dominion,2023,Oct,68
Kings Dominion,2023,Nov,56
Kings Dominion,2023,Dec,42
Kings Dominion,2022,Jan,98
Kings Dominion,2022,Feb,NA
Kings Dominion,2022,Mar,29
Kings Dominion,2022,Apr,45
Kings Dominion,2022,May,61
Kings Dominion,2022,Jun,51
Kings Dominion,2022,Jul,37
Kings Dominion,2022,Aug,34
Kings Dominion,2022,Sep,58
Kings Dominion,2022,Oct,80
Kings Dominion,2022,Nov,86
Kings Dominion,2022,Dec,37
Kings Dominion,2021,Jan,NA
Kings Dominion,2021,Feb,NA
Kings Dominion,2021,Mar,NA
Kings Dominion,2021,Apr,NA
Kings Dominion,2021,May,82
Kings Dominion,2021,Jun,70
Kings Dominion,2021,Jul,55
Kings Dominion,2021,Aug,51
Kings Dominion,2021,Sep,48
Kings Dominion,2021,Oct,84
Kings Dominion,2021,Nov,84
Kings Dominion,2021,Dec,96
Kings Dominion,2020,Jan,64
Kings Dominion,2020,Feb,NA
Kings Dominion,2020,Mar,NA
Kings Dominion,2020,Apr,NA
Kings Dominion,2020,May,NA
Kings Dominion,2020,Jun,NA
Kings Dominion,2020,Jul,NA
Kings Dominion,2020,Aug,NA
Kings Dominion,2020,Sep,NA
Kings Dominion,2020,Oct,NA
Kings Dominion,2020,Nov,NA
Kings Dominion,2020,Dec,NA
Kings Dominion,2019,Jan,NA
Kings Dominion,2019,Feb,NA
Kings Dominion,2019,Mar,NA
Kings Dominion,2019,Apr,73
Kings Dominion,2019,May,62
Kings Dominion,2019,Jun,46
Kings Dominion,2019,Jul,45
Kings Dominion,2019,Aug,45
Kings Dominion,2019,Sep,70
Kings Dominion,2019,Oct,75
Kings Dominion,2019,Nov,28
Kings Dominion,2019,Dec,49
Kings Dominion,2018,Jan,NA
Kings Dominion,2018,Feb,NA
Kings Dominion,2018,Mar,NA
Kings Dominion,2018,Apr,NA
Kings Dominion,2018,May,NA
Kings Dominion,2018,Jun,NA
Kings Dominion,2018,Jul,37
Kings Dominion,2018,Aug,38
Kings Dominion,2018,Sep,72
Kings Dominion,2018,Oct,86
Kings Dominion,2018,Nov,NA
Kings Dominion,2018,Dec,NA
Worlds of Fun,2024,Jan,NA
Worlds of Fun,2024,Feb,NA
Worlds of Fun,2024,Mar,NA
Worlds of Fun,2024,Apr,NA
Worlds of Fun,2024,May,59
Worlds of Fun,2024,Jun,40
Worlds of Fun,2024,Jul,44
Worlds of Fun,2024,Aug,58
Worlds of Fun,2024,Sep,52
Worlds of Fun,2024,Oct,78
Worlds of Fun,2024,Nov,NA
Worlds of Fun,2024,Dec,NA
Worlds of Fun,2023,Jan,NA
Worlds of Fun,2023,Feb,NA
Worlds of Fun,2023,Mar,NA
Worlds of Fun,2023,Apr,50
Worlds of Fun,2023,May,58
Worlds of Fun,2023,Jun,40
Worlds of Fun,2023,Jul,53
Worlds of Fun,2023,Aug,66
Worlds of Fun,2023,Sep,47
Worlds of Fun,2023,Oct,57
Worlds of Fun,2023,Nov,NA
Worlds of Fun,2023,Dec,NA
Worlds of Fun,2022,Jan,NA
Worlds of Fun,2022,Feb,NA
Worlds of Fun,2022,Mar,NA
Worlds of Fun,2022,Apr,NA
Worlds of Fun,2022,May,78
Worlds of Fun,2022,Jun,32
Worlds of Fun,2022,Jul,35
Worlds of Fun,2022,Aug,63
Worlds of Fun,2022,Sep,73
Worlds of Fun,2022,Oct,54
Worlds of Fun,2022,Nov,96
Worlds of Fun,2022,Dec,NA
Worlds of Fun,2021,Jan,NA
Worlds of Fun,2021,Feb,NA
Worlds of Fun,2021,Mar,NA
Worlds of Fun,2021,Apr,NA
Worlds of Fun,2021,May,78
Worlds of Fun,2021,Jun,63
Worlds of Fun,2021,Jul,65
Worlds of Fun,2021,Aug,88
Worlds of Fun,2021,Sep,68
Worlds of Fun,2021,Oct,92
Worlds of Fun,2021,Nov,20
Worlds of Fun,2021,Dec,NA
Worlds of Fun,2020,Jan,NA
Worlds of Fun,2020,Feb,NA
Worlds of Fun,2020,Mar,NA
Worlds of Fun,2020,Apr,NA
Worlds of Fun,2020,May,NA
Worlds of Fun,2020,Jun,15
Worlds of Fun,2020,Jul,23
Worlds of Fun,2020,Aug,68
Worlds of Fun,2020,Sep,83
Worlds of Fun,2020,Oct,NA
Worlds of Fun,2020,Nov,NA
Worlds of Fun,2020,Dec,NA
Worlds of Fun,2019,Jan,NA
Worlds of Fun,2019,Feb,NA
Worlds of Fun,2019,Mar,NA
Worlds of Fun,2019,Apr,NA
Worlds of Fun,2019,May,31
Worlds of Fun,2019,Jun,29
Worlds of Fun,2019,Jul,32
Worlds of Fun,2019,Aug,59
Worlds of Fun,2019,Sep,78
Worlds of Fun,2019,Oct,82
Worlds of Fun,2019,Nov,96
Worlds of Fun,2019,Dec,3
